Epoch,Train_Loss,Val_Loss,Train_Accuracy,Val_Accuracy
1,0.6274221539497375,0.4137531816959381,0.7327974438667297,0.7833333611488342
2,0.367639422416687,0.41014358401298523,0.8363344073295593,0.7791666388511658
3,0.3428213894367218,0.3065507113933563,0.848874568939209,0.875
4,0.3296729326248169,0.37205204367637634,0.857877790927887,0.7958333492279053
5,0.28052303194999695,0.25071898102760315,0.881028950214386,0.8833333253860474
6,0.258586049079895,0.22845640778541565,0.8977491855621338,0.8999999761581421
7,0.24310624599456787,0.3081214129924774,0.9061093330383301,0.8541666865348816
8,0.22644338011741638,0.24154949188232422,0.9057877659797668,0.9041666388511658
9,0.2219124436378479,0.25437650084495544,0.9032154083251953,0.8958333134651184
10,0.1996476799249649,0.17182444036006927,0.9173633456230164,0.925000011920929
11,0.200278639793396,0.1589003950357437,0.9215434193611145,0.9291666746139526
12,0.21978716552257538,0.1570999175310135,0.9131832718849182,0.9333333373069763
13,0.1769440919160843,0.19222989678382874,0.9311897158622742,0.9083333611488342
14,0.18871940672397614,0.18300792574882507,0.9247588515281677,0.9208333492279053
15,0.20084621012210846,0.20371811091899872,0.9170417785644531,0.9041666388511658
16,0.18222805857658386,0.22126415371894836,0.9266880750656128,0.8958333134651184
17,0.18008138239383698,0.18448695540428162,0.9260450005531311,0.925000011920929
18,0.2162453979253769,0.17806792259216309,0.9167202711105347,0.9166666865348816
19,0.16755405068397522,0.18143878877162933,0.927009642124176,0.9166666865348816
20,0.15127672255039215,0.16119585931301117,0.9411575794219971,0.925000011920929
21,0.15816283226013184,0.1522895246744156,0.9369775056838989,0.9458333253860474
22,0.15199390053749084,0.16711275279521942,0.936012864112854,0.949999988079071
23,0.15257833898067474,0.2056410312652588,0.9369775056838989,0.9166666865348816
24,0.15682996809482574,0.1688503473997116,0.9385852217674255,0.9166666865348816
25,0.16536365449428558,0.16644121706485748,0.9363344311714172,0.9375
26,0.17479854822158813,0.14273792505264282,0.924115777015686,0.9333333373069763
27,0.1289820671081543,0.20583058893680573,0.9517685174942017,0.9208333492279053
28,0.12802796065807343,0.1424536406993866,0.9514469504356384,0.9375
29,0.13389801979064941,0.1454029679298401,0.9437298774719238,0.949999988079071
30,0.12650269269943237,0.21820420026779175,0.9463022351264954,0.9125000238418579
31,0.14365698397159576,0.19309087097644806,0.9440514445304871,0.9291666746139526
32,0.12116231769323349,0.20599760115146637,0.9517685174942017,0.9291666746139526
33,0.12657025456428528,0.1656334549188614,0.9498392343521118,0.9333333373069763
34,0.13081984221935272,0.1687946766614914,0.9463022351264954,0.9208333492279053
35,0.11536037176847458,0.15842865407466888,0.9578778147697449,0.9416666626930237
36,0.1302659660577774,0.1526973396539688,0.9437298774719238,0.9291666746139526
37,0.12499180436134338,0.15198907256126404,0.9495176672935486,0.9375
38,0.10863389074802399,0.16618973016738892,0.9601286053657532,0.9166666865348816
39,0.11150358617305756,0.12609730660915375,0.9527330994606018,0.949999988079071
40,0.1191193088889122,0.14241544902324677,0.953054666519165,0.9583333134651184
41,0.09939052909612656,0.1500237137079239,0.9581993818283081,0.9416666626930237
42,0.11932091414928436,0.15647639334201813,0.953054666519165,0.949999988079071
43,0.10801717638969421,0.15230733156204224,0.9604501724243164,0.949999988079071
44,0.10953410714864731,0.12747980654239655,0.9572347402572632,0.9583333134651184
45,0.09789491444826126,0.1688629686832428,0.9630225300788879,0.9333333373069763
46,0.10272124409675598,0.1355908066034317,0.9617363214492798,0.9416666626930237
47,0.08777693659067154,0.11767945438623428,0.9672025442123413,0.949999988079071
48,0.1043887585401535,0.19785697758197784,0.9588424563407898,0.9333333373069763
49,0.10261465609073639,0.1322510838508606,0.9636656045913696,0.9458333253860474
50,0.10111306607723236,0.13514895737171173,0.9623793959617615,0.9375
51,0.09152214974164963,0.14433377981185913,0.9652733206748962,0.9541666507720947
52,0.10543832927942276,0.22504191100597382,0.9610932469367981,0.925000011920929
53,0.09545468538999557,0.1873043328523636,0.9643086791038513,0.9208333492279053
54,0.10056217014789581,0.16821449995040894,0.9601286053657532,0.9458333253860474
55,0.079705610871315,0.18953077495098114,0.9652733206748962,0.9458333253860474
56,0.09906378388404846,0.14904455840587616,0.9617363214492798,0.9583333134651184
57,0.08540741354227066,0.21958327293395996,0.9697749018669128,0.9166666865348816
58,0.08611728996038437,0.18497899174690247,0.9684887528419495,0.9333333373069763
59,0.10319428145885468,0.16336371004581451,0.9646302461624146,0.9291666746139526
60,0.09686576575040817,0.19844980537891388,0.9639871120452881,0.9333333373069763
61,0.09797053039073944,0.143889918923378,0.9614148139953613,0.9416666626930237
62,0.08959051221609116,0.45652076601982117,0.962057888507843,0.8958333134651184
63,0.10024437308311462,0.17365160584449768,0.9633440375328064,0.9458333253860474
64,0.08799057453870773,0.25313013792037964,0.9652733206748962,0.9125000238418579
65,0.09553858637809753,0.1911751925945282,0.9617363214492798,0.9333333373069763
66,0.075051449239254,0.17406409978866577,0.9681671857833862,0.9375
67,0.07790131121873856,0.159388929605484,0.9675241112709045,0.9416666626930237
68,0.08134825527667999,0.16167663037776947,0.9700964689254761,0.9375
69,0.07548338174819946,0.16400377452373505,0.9697749018669128,0.9416666626930237
70,0.09004539996385574,0.1381639540195465,0.9668810367584229,0.9458333253860474
71,0.0693521797657013,0.13815155625343323,0.9758842587471008,0.9375
72,0.09593894332647324,0.1474258154630661,0.9646302461624146,0.9416666626930237
73,0.0777304619550705,0.13496185839176178,0.9694533944129944,0.949999988079071
74,0.08343879878520966,0.1349230259656906,0.9675241112709045,0.9416666626930237
75,0.07267432659864426,0.18060064315795898,0.9733119010925293,0.9416666626930237
76,0.08469267934560776,0.2580120861530304,0.9691318273544312,0.9541666507720947
77,0.0879710242152214,0.1369626373052597,0.9681671857833862,0.9666666388511658
78,0.06398097425699234,0.1600218266248703,0.9781350493431091,0.9416666626930237
79,0.0755835548043251,0.16161757707595825,0.9704180359840393,0.9541666507720947
80,0.06479071080684662,0.13900943100452423,0.9745980501174927,0.9416666626930237
81,0.06745313853025436,0.16365841031074524,0.9733119010925293,0.9541666507720947
82,0.08468633145093918,0.13637889921665192,0.9678456783294678,0.949999988079071
83,0.07381311804056168,0.1571914255619049,0.9723472595214844,0.9416666626930237
84,0.06067030504345894,0.14300979673862457,0.9762057662010193,0.9375
85,0.07084521651268005,0.12751774489879608,0.9749196171760559,0.949999988079071
86,0.07014625519514084,0.25997546315193176,0.9745980501174927,0.9083333611488342
87,0.08355561643838882,0.12811969220638275,0.9688102602958679,0.9583333134651184
88,0.06684393435716629,0.1572434902191162,0.9758842587471008,0.9333333373069763
89,0.05476270988583565,0.14658276736736298,0.9794211983680725,0.9458333253860474
90,0.0854930728673935,0.13111233711242676,0.9681671857833862,0.9541666507720947
91,0.06361065804958344,0.15745458006858826,0.9778134822845459,0.9458333253860474
92,0.06163420528173447,0.15956728160381317,0.9729903340339661,0.9458333253860474
93,0.07745470851659775,0.1704295426607132,0.9713826179504395,0.9125000238418579
94,0.06880655884742737,0.16594316065311432,0.9736334681510925,0.925000011920929
95,0.06454578042030334,0.20390933752059937,0.9768489003181458,0.9375
96,0.0694262683391571,0.1863020360469818,0.9729903340339661,0.9541666507720947
97,0.06267229467630386,0.15935394167900085,0.9778134822845459,0.9458333253860474
98,0.05701073259115219,0.15998722612857819,0.980064332485199,0.9416666626930237
99,0.05813823267817497,0.15018902719020844,0.9787781238555908,0.949999988079071
