Epoch,Train_Loss,Val_Loss,Train_Accuracy,Val_Accuracy
1,0.5449768900871277,0.42428961396217346,0.7472668886184692,0.7958333492279053
2,0.3762531280517578,0.25879809260368347,0.8363344073295593,0.8791666626930237
3,0.3416692316532135,0.25124984979629517,0.8543408513069153,0.8708333373069763
4,0.28767627477645874,0.39006927609443665,0.8778135180473328,0.8166666626930237
5,0.25822654366493225,0.2279212921857834,0.8916398882865906,0.8791666626930237
6,0.25581538677215576,0.26270249485969543,0.8935691118240356,0.887499988079071
7,0.2512310743331909,0.2176624983549118,0.9057877659797668,0.8833333253860474
8,0.22760438919067383,0.1823073774576187,0.9038585424423218,0.9208333492279053
9,0.21860352158546448,0.20924334228038788,0.9173633456230164,0.8999999761581421
10,0.2019752860069275,0.20057779550552368,0.9196141362190247,0.9041666388511658
11,0.21195925772190094,0.2071891725063324,0.9115755558013916,0.9125000238418579
12,0.20582306385040283,0.20252767205238342,0.9151125550270081,0.8999999761581421
13,0.1746312379837036,0.29988589882850647,0.9302250742912292,0.8916666507720947
14,0.18727825582027435,0.18430577218532562,0.9295819997787476,0.9166666865348816
15,0.17418479919433594,0.19494818150997162,0.9295819997787476,0.9083333611488342
16,0.17198525369167328,0.17772966623306274,0.9324758648872375,0.9166666865348816
17,0.16914024949073792,0.15867502987384796,0.9344051480293274,0.9375
18,0.15361039340496063,0.17247222363948822,0.9401929378509521,0.9166666865348816
19,0.16388925909996033,0.1994728446006775,0.9337620735168457,0.9125000238418579
20,0.14598357677459717,0.1572946459054947,0.9430868029594421,0.9375
21,0.16097520291805267,0.16043159365653992,0.9302250742912292,0.9375
22,0.14149251580238342,0.16074545681476593,0.9437298774719238,0.925000011920929
23,0.14449313282966614,0.19306394457817078,0.945016086101532,0.8958333134651184
24,0.12461245805025101,0.15216754376888275,0.950160801410675,0.9458333253860474
25,0.13572421669960022,0.16972878575325012,0.9475884437561035,0.925000011920929
26,0.1371002346277237,0.1513615995645523,0.9495176672935486,0.9375
27,0.12538662552833557,0.20579242706298828,0.9488745927810669,0.925000011920929
28,0.1407889872789383,0.16501563787460327,0.9443730115890503,0.9291666746139526
29,0.12619352340698242,0.14598694443702698,0.9546623826026917,0.9375
30,0.13275475800037384,0.19831889867782593,0.9485530257225037,0.8958333134651184
31,0.11215893924236298,0.19264642894268036,0.9594855308532715,0.9208333492279053
32,0.13033688068389893,0.20591513812541962,0.9556270241737366,0.9166666865348816
33,0.12489746510982513,0.16402117908000946,0.9495176672935486,0.9208333492279053
34,0.1208040863275528,0.23440881073474884,0.9527330994606018,0.9041666388511658
35,0.12393681704998016,0.184097021818161,0.9578778147697449,0.925000011920929
36,0.10714530944824219,0.16280633211135864,0.9610932469367981,0.9208333492279053
37,0.10055916756391525,0.21224771440029144,0.9585208892822266,0.9083333611488342
38,0.12358906865119934,0.18588033318519592,0.9575562477111816,0.925000011920929
39,0.1226387545466423,0.13778017461299896,0.950160801410675,0.9458333253860474
40,0.11814378201961517,0.1379295289516449,0.9514469504356384,0.949999988079071
41,0.11106639355421066,0.14329306781291962,0.9572347402572632,0.949999988079071
42,0.1008395105600357,0.15703478455543518,0.9575562477111816,0.9333333373069763
43,0.10133887082338333,0.18939988315105438,0.9607716798782349,0.9208333492279053
44,0.0860857218503952,0.17176410555839539,0.9678456783294678,0.9208333492279053
45,0.10021543502807617,0.12005774676799774,0.9636656045913696,0.9375
46,0.09939071536064148,0.146580770611763,0.9636656045913696,0.9375
47,0.09510348737239838,0.12849418818950653,0.9655948281288147,0.9458333253860474
48,0.0867343321442604,0.1758308857679367,0.9691318273544312,0.9291666746139526
49,0.08855560421943665,0.1414976418018341,0.9681671857833862,0.925000011920929
50,0.0870833620429039,0.23825988173484802,0.9675241112709045,0.9166666865348816
51,0.09577827900648117,0.16489863395690918,0.9598070979118347,0.9416666626930237
52,0.09613243490457535,0.1376546025276184,0.964951753616333,0.9291666746139526
53,0.09285255521535873,0.19898873567581177,0.9639871120452881,0.9291666746139526
54,0.08747782558202744,0.15648604929447174,0.9659163951873779,0.9291666746139526
55,0.08887452632188797,0.1136016771197319,0.9675241112709045,0.949999988079071
56,0.08194813132286072,0.15503865480422974,0.9694533944129944,0.9125000238418579
57,0.0866597592830658,0.1463153064250946,0.9665594696998596,0.925000011920929
58,0.08135198056697845,0.14555670320987701,0.9704180359840393,0.925000011920929
59,0.07478013634681702,0.18496933579444885,0.9700964689254761,0.9333333373069763
60,0.0682264193892479,0.1492311805486679,0.973954975605011,0.9375
61,0.07444869726896286,0.12321826815605164,0.9745980501174927,0.9375
62,0.07833728939294815,0.13460199534893036,0.9678456783294678,0.9541666507720947
63,0.07296595722436905,0.15875346958637238,0.9717041850090027,0.9375
64,0.09162137657403946,0.14957557618618011,0.9675241112709045,0.9375
65,0.07944605499505997,0.142989382147789,0.9694533944129944,0.9291666746139526
66,0.07000330835580826,0.12108931690454483,0.9736334681510925,0.949999988079071
67,0.07083744555711746,0.15495984256267548,0.9717041850090027,0.9458333253860474
68,0.0767429769039154,0.15304800868034363,0.9704180359840393,0.9458333253860474
69,0.06390390545129776,0.15777473151683807,0.9787781238555908,0.949999988079071
70,0.07431748509407043,0.20082303881645203,0.9733119010925293,0.9583333134651184
71,0.06646958738565445,0.16423232853412628,0.9794211983680725,0.9458333253860474
72,0.06772106885910034,0.15126365423202515,0.9758842587471008,0.949999988079071
73,0.06698209047317505,0.19767074286937714,0.9762057662010193,0.9375
74,0.0746345967054367,0.1646900177001953,0.9717041850090027,0.9416666626930237
75,0.0744810625910759,0.1167677640914917,0.9726688265800476,0.9541666507720947
76,0.06713220477104187,0.15092889964580536,0.9758842587471008,0.949999988079071
77,0.06749556213617325,0.14433462917804718,0.9745980501174927,0.9416666626930237
78,0.0718926414847374,0.1538608968257904,0.973954975605011,0.9333333373069763
79,0.058232471346855164,0.11417783051729202,0.9794211983680725,0.949999988079071
80,0.0652260035276413,0.18706993758678436,0.9749196171760559,0.9333333373069763
81,0.06995198875665665,0.24122314155101776,0.9749196171760559,0.9125000238418579
82,0.07476538419723511,0.14437651634216309,0.9726688265800476,0.949999988079071
83,0.06951337307691574,0.14798252284526825,0.971061110496521,0.9541666507720947
84,0.06639876961708069,0.14127212762832642,0.9781350493431091,0.9541666507720947
85,0.061144232749938965,0.14716807007789612,0.9778134822845459,0.9458333253860474
86,0.06441821902990341,0.173402801156044,0.9742765426635742,0.9416666626930237
87,0.05639294534921646,0.1519925445318222,0.9807074069976807,0.949999988079071
88,0.058710940182209015,0.12397729605436325,0.9771704077720642,0.949999988079071
89,0.05622681602835655,0.10720860213041306,0.979099690914154,0.949999988079071
90,0.05739143490791321,0.2475099116563797,0.9797427654266357,0.9041666388511658
91,0.06568963825702667,0.11386095732450485,0.9781350493431091,0.9666666388511658
92,0.05048099905252457,0.18622438609600067,0.9784566164016724,0.9333333373069763
93,0.06312728673219681,0.15760496258735657,0.9755626916885376,0.9375
94,0.06110026687383652,0.19983959197998047,0.9784566164016724,0.9375
95,0.05821088328957558,0.20700974762439728,0.9778134822845459,0.9375
96,0.05272737890481949,0.13326652348041534,0.9784566164016724,0.9583333134651184
97,0.049379102885723114,0.19153180718421936,0.9810289144515991,0.9375
98,0.03756619617342949,0.2188296914100647,0.9864951968193054,0.9333333373069763
99,0.05781729519367218,0.202254056930542,0.9765273332595825,0.9208333492279053
100,0.06533913314342499,0.156096950173378,0.9762057662010193,0.9333333373069763
