Epoch,Train_Loss,Val_Loss,Train_Accuracy,Val_Accuracy
1,0.5611387491226196,0.3879765272140503,0.7032154202461243,0.8291666507720947
2,0.3614278733730316,0.3212837874889374,0.8450160622596741,0.8458333611488342
3,0.3233533799648285,0.3359915018081665,0.8562700748443604,0.8333333134651184
4,0.3008820116519928,0.23098327219486237,0.86302250623703,0.8958333134651184
5,0.27481138706207275,0.23022986948490143,0.8797427415847778,0.8958333134651184
6,0.2556457817554474,0.22994229197502136,0.8938906788825989,0.8791666626930237
7,0.23591431975364685,0.24753665924072266,0.9025723338127136,0.9041666388511658
8,0.2338726669549942,0.2598002254962921,0.9038585424423218,0.8791666626930237
9,0.22858843207359314,0.20908312499523163,0.9080385565757751,0.925000011920929
10,0.2089962512254715,0.24481536448001862,0.9131832718849182,0.9083333611488342
11,0.18557021021842957,0.21671250462532043,0.9215434193611145,0.8916666507720947
12,0.17853008210659027,0.18852275609970093,0.9286173582077026,0.9291666746139526
13,0.19279985129833221,0.2437855452299118,0.9250803589820862,0.8791666626930237
14,0.17787982523441315,0.2696045935153961,0.9344051480293274,0.8833333253860474
15,0.18477970361709595,0.19153404235839844,0.9234726428985596,0.9208333492279053
16,0.18670643866062164,0.17760342359542847,0.9247588515281677,0.9291666746139526
17,0.1555224508047104,0.19906757771968842,0.9418006539344788,0.9083333611488342
18,0.17979401350021362,0.18150551617145538,0.9311897158622742,0.9083333611488342
19,0.15610626339912415,0.16854926943778992,0.9366559386253357,0.925000011920929
20,0.1699254810810089,0.18681009113788605,0.9356912970542908,0.9208333492279053
21,0.16173410415649414,0.178443044424057,0.9379421472549438,0.925000011920929
22,0.13930156826972961,0.15805944800376892,0.9488745927810669,0.9291666746139526
23,0.15340875089168549,0.15323349833488464,0.9340835809707642,0.9416666626930237
24,0.15220293402671814,0.18733949959278107,0.9424437284469604,0.9208333492279053
25,0.15743818879127502,0.14160321652889252,0.9318327903747559,0.9416666626930237
26,0.13268901407718658,0.20481659471988678,0.946945309638977,0.9166666865348816
27,0.1449301391839981,0.18414120376110077,0.9418006539344788,0.925000011920929
28,0.14200244843959808,0.16728368401527405,0.938906729221344,0.9166666865348816
29,0.12034647166728973,0.1886151283979416,0.9517685174942017,0.9375
30,0.11923178285360336,0.21936289966106415,0.9536977410316467,0.9083333611488342
31,0.13498443365097046,0.13940685987472534,0.9485530257225037,0.9375
32,0.11345445364713669,0.18475492298603058,0.9533762335777283,0.9208333492279053
33,0.12502224743366241,0.1780308336019516,0.9498392343521118,0.9125000238418579
34,0.12698635458946228,0.1811821609735489,0.9511253833770752,0.9375
35,0.11864546686410904,0.16022929549217224,0.9495176672935486,0.9416666626930237
36,0.11611204594373703,0.18447299301624298,0.95401930809021,0.9291666746139526
37,0.11350910365581512,0.1690375804901123,0.9594855308532715,0.9291666746139526
38,0.12780968844890594,0.17528530955314636,0.9485530257225037,0.9208333492279053
39,0.11001336574554443,0.16558726131916046,0.9578778147697449,0.9291666746139526
40,0.11776217073202133,0.2121879905462265,0.9524115920066833,0.9375
41,0.12635785341262817,0.14240862429141998,0.953054666519165,0.9291666746139526
42,0.10560484230518341,0.13943110406398773,0.9581993818283081,0.9458333253860474
43,0.11801321059465408,0.19141314923763275,0.9553054571151733,0.9333333373069763
44,0.09487359970808029,0.15357796847820282,0.9646302461624146,0.9541666507720947
45,0.10454241186380386,0.11024703830480576,0.9569131731987,0.949999988079071
46,0.10234866291284561,0.17644813656806946,0.9594855308532715,0.9166666865348816
47,0.11784349381923676,0.16077972948551178,0.95401930809021,0.925000011920929
48,0.10180044919252396,0.13982610404491425,0.9598070979118347,0.9416666626930237
49,0.09699849039316177,0.13736948370933533,0.9594855308532715,0.949999988079071
50,0.08858540654182434,0.16607430577278137,0.9643086791038513,0.9375
51,0.09845917671918869,0.1797834038734436,0.9662379622459412,0.9333333373069763
52,0.09268537908792496,0.1550064980983734,0.9662379622459412,0.9458333253860474
53,0.10494787991046906,0.1762525886297226,0.9604501724243164,0.9291666746139526
54,0.08586646616458893,0.20126213133335114,0.9665594696998596,0.9208333492279053
55,0.09686820209026337,0.15200452506542206,0.9591639637947083,0.9416666626930237
56,0.09119021147489548,0.16283941268920898,0.9630225300788879,0.949999988079071
57,0.09145880490541458,0.1439620554447174,0.9636656045913696,0.9458333253860474
58,0.10374750196933746,0.17056187987327576,0.953054666519165,0.925000011920929
59,0.07766523212194443,0.13820506632328033,0.9678456783294678,0.9416666626930237
60,0.08587177097797394,0.13248367607593536,0.9678456783294678,0.9458333253860474
61,0.09354224801063538,0.15777084231376648,0.9652733206748962,0.9416666626930237
