Epoch,Train_Loss,Val_Loss,Train_Accuracy,Val_Accuracy
1,0.6917003393173218,0.6929420232772827,0.5128617286682129,0.5
2,0.6813316941261292,0.6635570526123047,0.5456591844558716,0.6666666865348816
3,0.6063258051872253,0.5724562406539917,0.6755626797676086,0.6958333253860474
4,0.507887065410614,0.5233079195022583,0.7594855427742004,0.7333333492279053
5,0.4531170427799225,0.48429247736930847,0.7864951491355896,0.7833333611488342
6,0.4464750289916992,0.4330124258995056,0.7967845797538757,0.8083333373069763
7,0.4094073474407196,0.3851681351661682,0.8077170252799988,0.824999988079071
8,0.395637571811676,0.3756980001926422,0.8141478896141052,0.8208333253860474
9,0.3786974847316742,0.36516323685646057,0.8324759006500244,0.8416666388511658
10,0.37370651960372925,0.33912569284439087,0.8299035429954529,0.8583333492279053
11,0.35354262590408325,0.36879393458366394,0.8475884199142456,0.8291666507720947
12,0.3605685830116272,0.3349491357803345,0.8411575555801392,0.862500011920929
13,0.3476416766643524,0.3334104120731354,0.8479099869728088,0.8500000238418579
14,0.3351227045059204,0.33158165216445923,0.8482314944267273,0.8583333492279053
15,0.3506350517272949,0.3354463577270508,0.8414791226387024,0.862500011920929
16,0.35538727045059204,0.33323749899864197,0.8398714065551758,0.8374999761581421
17,0.3345251679420471,0.3126641511917114,0.8511254191398621,0.8416666388511658
18,0.33611875772476196,0.31180867552757263,0.8562700748443604,0.8583333492279053
19,0.34079983830451965,0.3585548996925354,0.8491961359977722,0.8291666507720947
20,0.332641065120697,0.33799001574516296,0.8536977767944336,0.8708333373069763
21,0.3245719373226166,0.3300192058086395,0.8588424324989319,0.824999988079071
22,0.32245317101478577,0.33751794695854187,0.8575562834739685,0.8458333611488342
23,0.3199608027935028,0.33304357528686523,0.8607717156410217,0.8583333492279053
24,0.3077685534954071,0.3223066031932831,0.8655948638916016,0.8583333492279053
25,0.3074306547641754,0.32396289706230164,0.8646302223205566,0.8791666626930237
26,0.315447598695755,0.3153952956199646,0.8610932230949402,0.8583333492279053
27,0.3097764849662781,0.31095221638679504,0.8617363572120667,0.862500011920929
28,0.30816778540611267,0.3229468762874603,0.8681672215461731,0.8666666746139526
29,0.3026692271232605,0.30944931507110596,0.8675240874290466,0.8708333373069763
30,0.3047622740268707,0.3511911630630493,0.8675240874290466,0.824999988079071
31,0.30395829677581787,0.28485915064811707,0.8646302223205566,0.8833333253860474
32,0.30725112557411194,0.32993924617767334,0.8662379384040833,0.824999988079071
33,0.31102409958839417,0.3013148605823517,0.8559485673904419,0.8666666746139526
34,0.2898194491863251,0.28567612171173096,0.8694533705711365,0.875
35,0.2949070334434509,0.28984975814819336,0.8691318035125732,0.8916666507720947
36,0.29440298676490784,0.31186625361442566,0.8662379384040833,0.8541666865348816
37,0.29133594036102295,0.3044436275959015,0.8755627274513245,0.8666666746139526
38,0.28485774993896484,0.32032209634780884,0.8758842349052429,0.8708333373069763
39,0.2986312508583069,0.28110355138778687,0.8636655807495117,0.8833333253860474
40,0.28942447900772095,0.28529563546180725,0.8729903697967529,0.875
41,0.281441867351532,0.2822428047657013,0.8729903697967529,0.8666666746139526
42,0.2845461964607239,0.26612815260887146,0.8742765188217163,0.887499988079071
43,0.2805856168270111,0.30235299468040466,0.8678456544876099,0.8500000238418579
44,0.2867896854877472,0.2734338045120239,0.8717041611671448,0.8708333373069763
45,0.28641486167907715,0.33434203267097473,0.8713826537132263,0.8374999761581421
46,0.2797302007675171,0.2782527506351471,0.8797427415847778,0.8583333492279053
47,0.27477651834487915,0.30302590131759644,0.8794212341308594,0.8583333492279053
48,0.27969831228256226,0.26278793811798096,0.8790996670722961,0.887499988079071
49,0.2716324031352997,0.27595779299736023,0.8842443823814392,0.8708333373069763
50,0.2691842317581177,0.28648704290390015,0.8836013078689575,0.8583333492279053
51,0.27375438809394836,0.2926463484764099,0.8807073831558228,0.8583333492279053
52,0.2647017240524292,0.28462833166122437,0.882958173751831,0.8708333373069763
53,0.2555161118507385,0.27405694127082825,0.8858520984649658,0.8916666507720947
54,0.2742334008216858,0.27906835079193115,0.8774919509887695,0.8791666626930237
55,0.268764466047287,0.3243447244167328,0.8819935917854309,0.875
56,0.2577671706676483,0.28693827986717224,0.8855305314064026,0.8833333253860474
57,0.2567158341407776,0.2569390833377838,0.8874598145484924,0.8916666507720947
58,0.2567045986652374,0.28537237644195557,0.8913183212280273,0.8666666746139526
59,0.26253563165664673,0.2786383628845215,0.8819935917854309,0.8666666746139526
60,0.25173553824424744,0.2741609513759613,0.8887459635734558,0.8666666746139526
61,0.24258191883563995,0.3205329477787018,0.8977491855621338,0.8541666865348816
62,0.24008263647556305,0.2682458162307739,0.8935691118240356,0.887499988079071
63,0.2561093866825104,0.2873392701148987,0.8913183212280273,0.8666666746139526
64,0.24350324273109436,0.28876832127571106,0.891961395740509,0.875
65,0.24584151804447174,0.2636445164680481,0.8887459635734558,0.8916666507720947
66,0.25977420806884766,0.2980002164840698,0.8855305314064026,0.875
67,0.23972231149673462,0.2642907500267029,0.8999999761581421,0.887499988079071
68,0.24188852310180664,0.26776060461997986,0.892926037311554,0.9041666388511658
69,0.23547382652759552,0.2628933787345886,0.8996784687042236,0.875
70,0.23091210424900055,0.24907445907592773,0.8990353941917419,0.887499988079071
71,0.2299496978521347,0.25537052750587463,0.8999999761581421,0.8791666626930237
72,0.2289569228887558,0.23565949499607086,0.9019292593002319,0.8999999761581421
73,0.22450585663318634,0.24192775785923004,0.9022508263587952,0.8958333134651184
74,0.22938257455825806,0.25214189291000366,0.9035369753837585,0.9083333611488342
75,0.22743827104568481,0.28619086742401123,0.8990353941917419,0.8833333253860474
76,0.21853406727313995,0.260688453912735,0.898070752620697,0.887499988079071
77,0.2287733256816864,0.26657891273498535,0.9019292593002319,0.8708333373069763
78,0.225179985165596,0.27832427620887756,0.9006431102752686,0.8791666626930237
79,0.2290184050798416,0.2556646168231964,0.8977491855621338,0.8666666746139526
80,0.21870233118534088,0.27082639932632446,0.9077170491218567,0.8541666865348816
81,0.22039654850959778,0.27050724625587463,0.9093247652053833,0.875
82,0.2271169126033783,0.24117133021354675,0.900964617729187,0.9083333611488342
83,0.23655305802822113,0.26144933700561523,0.9016076922416687,0.8666666746139526
84,0.22468310594558716,0.2492181360721588,0.9073954820632935,0.8916666507720947
85,0.20873607695102692,0.2577016055583954,0.9122186303138733,0.8833333253860474
86,0.21564523875713348,0.24885518848896027,0.9077170491218567,0.8916666507720947
87,0.20239479839801788,0.24292612075805664,0.918971061706543,0.8916666507720947
88,0.23110325634479523,0.2642032206058502,0.9012861847877502,0.8999999761581421
89,0.20890240371227264,0.23336361348628998,0.9083601236343384,0.9083333611488342
90,0.2095603495836258,0.23073965311050415,0.9122186303138733,0.8958333134651184
91,0.2092391699552536,0.2392863929271698,0.9073954820632935,0.9041666388511658
